 tweet_id retweet_status
1074 816697700272001025 False
1075 686394059078897668 "No data"
1076 748932637671223296 "No data"
1077 692919143163629568 "No data"
1078 724004602748780546 "No data"
1079 672125275208069120 "No data"
1080 738166403467907072 "No data"
1081 707995814724026368 "No data"
1082 676470639084101634 "No data"
1083 674394782723014656 "No data"
1084 747648653817413632 "No data"
1085 672482722825261057 "No data"
1086 792913359805018113 False
1087 675432746517426176 "No data"
1088 671544874165002241 "No data"
1089 774639387460112384 False
1090 670417414769758208 "No data"
1091 844704788403113984 False
1092 677565715327688705 "No data"
1093 795464331001561088 False
1094 668237644992782336 "No data"
1095 826848821049180160 False
1096 800513324630806528 False
1097 670823764196741120 "No data"
1098 706166467411222528 "No data"
1099 747103485104099331 "No data"
1100 757729163776290825 "No data"
1101 839990271299457024 False
1102 723688335806480385 "No data"
1103 675362609739206656 "No data"
1104 796484825502875648 False
1105 771380798096281600 False
1106 691090071332753408 "No data"
1107 697616773278015490 "No data"
1108 671488513339211776 "No data"
1109 672970152493887488 "No data"
1110 667393430834667520 "No data"
1111 714962719905021952 "No data"
1112 885518971528720385 False
1113 763956972077010945 False
1114 698989035503689728 "No data"
1115 696877980375769088 "No data"
1116 708400866336894977 "No data"
1117 734912297295085568 "No data"
1118 789903600034189313 False
1119 783466772167098368 False
1120 674774481756377088 "No data"
1121 836753516572119041 False
1122 750147208377409536 "No data"
1123 678969228704284672 "No data"
1124 799422933579902976 False
1125 678410210315247616 "No data"
1126 776113305656188928 False
1127 703774238772166656 "No data"
1128 802624713319034886 True
1129 864197398364647424 False
1130 725729321944506368 "No data"
1131 768970937022709760 False
1132 671141549288370177 "No data"
1133 674764817387900928 "No data"
1134 782305867769217024 False
1135 886680336477933568 False
1136 771908950375665664 False
1137 721001180231503872 "No data"
1138 819347104292290561 False
1139 871515927908634625 False
1140 739979191639244800 "No data"
1141 821149554670182400 False
1142 776201521193218049 False
1143 817120970343411712 False
1144 667182792070062081 "No data"
1145 861769973181624320 "No data"
1146 698549713696649216 "No data"
1147 675489971617296384 "No data"
1148 780476555013349377 True
1149 836001077879255040 False
1150 668994913074286592 "No data"
1151 700062718104104960 "No data"
1152 751132876104687617 "No data"
1153 800443802682937345 True
1154 670789397210615808 "No data"
1155 666373753744588802 "No data"
1156 705428427625635840 "No data"
1157 870804317367881728 False
1158 750429297815552001 "No data"
1159 667866724293877760 "No data"
1160 812709060537683968 False
1161 793195938047070209 False
1162 671186162933985280 "No data"
1163 851953902622658560 True
1164 778383385161035776 False
1165 671355857343524864 "No data"
1166 667886921285246976 "No data"
1167 798209839306514432 False
1168 835172783151792128 False
1169 821044531881721856 False
1170 668960084974809088 "No data"
1171 730427201120833536 "No data"
1172 742161199639494656 "No data"
1173 805932879469572096 False
1174 796116448414461957 False
1175 836648853927522308 True
1176 702332542343577600 "No data"
1177 672988786805112832 "No data"
1178 802185808107208704 True
1179 709158332880297985 "No data"
1180 667517642048163840 "No data"
1181 668643542311546881 "No data"
1182 822610361945911296 False
1183 865359393868664832 False
1184 832215726631055365 True
1185 691756958957883396 "No data"
1186 675135153782571009 "No data"
1187 671528761649688577 "No data"
1188 889531135344209921 False
1189 672997845381865473 "No data"
1190 831670449226514432 False
1191 766069199026450432 False
1192 671115716440031232 "No data"
1193 727524757080539137 "No data"
1194 808501579447930884 False
1195 706291001778950144 "No data"
1196 670452855871037440 "No data"
1197 693642232151285760 "No data"
1198 670842764863651840 "No data"
1199 820446719150292993 True
1200 832215909146226688 True
1201 811386762094317568 False
1202 753420520834629632 "No data"
1203 782722598790725632 False
1204 749981277374128128 "No data"
1205 685532292383666176 "No data"
1206 772877495989305348 False
1207 700151421916807169 "No data"
1208 750086836815486976 "No data"
1209 668291999406125056 "No data"
1210 679111216690831360 "No data"
1211 823719002937630720 True
1212 677228873407442944 "No data"
1213 861383897657036800 False
1214 708349470027751425 "No data"
1215 689877686181715968 "No data"
1216 821153421864615936 False
1217 682242692827447297 "No data"
1218 672898206762672129 "No data"
1219 745433870967832576 "No data"
1220 756939218950160384 "No data"
1221 735635087207878657 "No data"
1222 747439450712596480 "No data"
1223 807059379405148160 True
1224 702684942141153280 "No data"
1225 747844099428986880 "No data"
1226 670385711116361728 "No data"
1227 673956914389192708 "No data"
1228 714251586676113411 "No data"
1229 728387165835677696 "No data"
1230 847978865427394560 True
1231 874296783580663808 False
1232 890006608113172480 False
1233 685268753634967552 "No data"
1234 666691418707132416 "No data"
1235 686377065986265092 "No data"
1236 866450705531457537 False
1237 701981390485725185 "No data"
1238 782747134529531904 False
1239 832040443403784192 True
1240 779123168116150273 False
1241 675153376133427200 "No data"
1242 869772420881756160 False
1243 786036967502913536 True
1244 751538714308972544 "No data"
1245 681231109724700672 "No data"
1246 704761120771465216 "No data"
1247 857393404942143489 False
1248 870374049280663552 False
1249 668171859951755264 "No data"
1250 862457590147678208 False
1251 727314416056803329 "No data"
1252 714982300363173890 "No data"
1253 849668094696017920 True
1254 705975130514706432 "No data"
1255 816014286006976512 True
1256 681891461017812993 "No data"
1257 690597161306841088 "No data"
1258 834574053763584002 False
1259 674082852460433408 "No data"
1260 680959110691590145 "No data"
1261 828381636999917570 False
1262 687732144991551489 "No data"
1263 670474236058800128 "No data"
1264 776819012571455488 True
1265 674291837063053312 "No data"
1266 790277117346975746 False
1267 682697186228989953 "No data"
1268 693942351086120961 "No data"
1269 887473957103951883 False
1270 723673163800948736 "No data"
1271 670826280409919488 "No data"
1272 669753178989142016 "No data"
1273 870726314365509632 False
1274 666428276349472768 "No data"
1275 860276583193509888 False
1276 747651430853525504 "No data"
1277 669684865554620416 "No data"
1278 668852170888998912 "No data"
1279 741793263812808706 "No data"
1280 667044094246576128 "No data"
1281 800459316964663297 False
1282 855245323840757760 True
1283 667773195014021121 "No data"
1284 736392552031657984 "No data"
1285 700002074055016451 "No data"
1286 671547767500775424 "No data"
1287 750026558547456000 "No data"
1288 674767892831932416 "No data"
1289 692535307825213440 "No data"
1290 840696689258311684 False
1291 706310011488698368 "No data"
1292 780496263422808064 True
1293 675822767435051008 "No data"
1294 699413908797464576 "No data"
1295 790946055508652032 False
1296 695051054296211456 "No data"
1297 798682547630837760 True
1298 677335745548390400 "No data"
1299 822647212903690241 True
1300 751205363882532864 "No data"
1301 676121918416756736 "No data"
1302 689280876073582592 "No data"
1303 870656317836468226 False
1304 667509364010450944 "No data"
1305 798686750113755136 True
1306 808344865868283904 False
1307 674644256330530816 "No data"
1308 806620845233815552 True
1309 690248561355657216 "No data"
1310 707629649552134146 "No data"
1311 684902183876321280 "No data"
1312 823333489516937216 False
1313 673887867907739649 "No data"
1314 822489057087389700 False
1315 762464539388485633 False
1316 667801013445750784 "No data"
1317 747933425676525569 "No data"
1318 674447403907457024 "No data"
1319 888917238123831296 False
1320 744995568523612160 "No data"
1321 667062181243039745 "No data"
1322 779124354206535695 True
1323 668645506898350081 "No data"
1324 761672994376806400 False
1325 696405997980676096 "No data"
1326 780074436359819264 False
1327 775729183532220416 False
1328 738891149612572673 "No data"
1329 761004547850530816 False
1330 850145622816686080 False
1331 714631576617938945 "No data"
1332 834786237630337024 False
1333 726224900189511680 "No data"
1334 793180763617361921 False
1335 700505138482569216 "No data"
1336 715704790270025728 "No data"
1337 707014260413456384 "No data"
1338 840698636975636481 False
1339 813130366689148928 False
1340 872820683541237760 False
1341 706644897839910912 "No data"
1342 672604026190569472 "No data"
1343 671390180817915904 "No data"
1344 717428917016076293 "No data"
1345 764857477905154048 False
1346 755955933503782912 "No data"
1347 854120357044912130 False
1348 742534281772302336 "No data"
1349 801167903437357056 False
1350 819006400881917954 False
1351 677530072887205888 "No data"
1352 822859134160621569 False
1353 699801817392291840 "No data"
1354 673343217010679808 "No data"
1355 671109016219725825 "No data"
1356 670676092097810432 "No data"
1357 682962037429899265 "No data"
1358 676263575653122048 "No data"
1359 684830982659280897 "No data"
1360 667924896115245057 "No data"
1361 672481316919734272 "No data"
1362 686730991906516992 "No data"
1363 765719909049503744 False
1364 798933969379225600 False
1365 679148763231985668 "No data"
1366 763837565564780549 False
1367 828770345708580865 False
1368 775096608509886464 "No data"
1369 727685679342333952 "No data"
1370 669015743032369152 "No data"
1371 706346369204748288 "No data"
1372 809084759137812480 False
1373 666447344410484738 "No data"
1374 839290600511926273 True
1375 682638830361513985 "No data"
1376 877201837425926144 False
1377 752701944171524096 "No data"
1378 693486665285931008 "No data"
1379 884925521741709313 False
1380 679729593985699840 "No data"
1381 674739953134403584 "No data"
1382 683828599284170753 "No data"
1383 666781792255496192 "No data"
1384 683142553609318400 "No data"
1385 829878982036299777 True
1386 778650543019483137 False
1387 684567543613382656 "No data"
1388 855862651834028034 False
1389 669367896104181761 "No data"
1390 875144289856114688 False
1391 766793450729734144 False
1392 697990423684476929 "No data"
1393 767884188863397888 False
1394 696518437233913856 "No data"
1395 672975131468300288 "No data"
1396 706593038911545345 "No data"
1397 688789766343622656 "No data"
1398 711694788429553666 "No data"
1399 817423860136083457 False
1400 706153300320784384 "No data"
1401 674788554665512960 "No data"
1402 821522889702862852 False
1403 838921590096166913 False
1404 863427515083354112 False
1405 851464819735769094 False
1406 747512671126323200 "No data"
1407 704499785726889984 "No data"
1408 671743150407421952 "No data"
1409 808733504066486276 False
1410 818145370475810820 False
1411 666835007768551424 "No data"
1412 703356393781329922 "No data"
1413 667455448082227200 "No data"
1414 697463031882764288 "No data"
1415 747600769478692864 "No data"
1416 670435821946826752 "No data"
1417 710833117892898816 "No data"
1418 883482846933004288 False
1419 789986466051088384 False
1420 709179584944730112 "No data"
1421 849336543269576704 False
1422 789628658055020548 False
1423 797545162159308800 False
1424 791774931465953280 False
1425 784826020293709826 False
1426 690989312272396288 "No data"
1427 830583320585068544 False
1428 833732339549220864 True
1429 875021211251597312 False
1430 707297311098011648 "No data"
1431 725786712245440512 "No data"
1432 670717338665226240 "No data"
1433 734776360183431168 "No data"
1434 820837357901512704 True
1435 887705289381826560 False
1436 819588359383371776 False
1437 823699002998870016 False
1438 803638050916102144 False
1439 677918531514703872 "No data"
1440 786286427768250368 False
1441 691675652215414786 "No data"
1442 712065007010385924 "No data"
1443 679132435750195208 "No data"
1444 813096984823349248 False
1445 813800681631023104 False
1446 678991772295516161 "No data"
1447 709901256215666688 "No data"
1448 671163268581498880 "No data"
1449 706681918348251136 "No data"
1450 770787852854652928 False
1451 671550332464455680 "No data"
1452 826115272272650244 False
1453 668981893510119424 "No data"
1454 750117059602808832 "No data"
1455 670055038660800512 "No data"
1456 687664829264453632 "No data"
1457 820749716845686786 False
1458 685325112850124800 "No data"
1459 813202720496779264 False
1460 674752233200820224 "No data"
1461 669351434509529089 "No data"
1462 678341075375947776 "No data"
1463 675878199931371520 "No data"
1464 849776966551130114 False
1465 670037189829525505 "No data"
1466 831322785565769729 False
1467 666044226329800704 "No data"
1468 670319130621435904 "No data"
1469 666073100786774016 "No data"
1470 786709082849828864 False
1471 669597912108789760 "No data"
1472 708810915978854401 "No data"
1473 825535076884762624 False
1474 676089483918516224 "No data"
1475 822244816520155136 False
1476 838201503651401729 True
1477 666273097616637952 "No data"
1478 668190681446379520 "No data"
1479 674646392044941312 "No data"
1480 684481074559381504 "No data"
1481 824796380199809024 True
1482 759159934323924993 True
1483 689283819090870273 "No data"
1484 699434518667751424 "No data"
1485 879050749262655488 False
1486 680100725817409536 "No data"
1487 671536543010570240 "No data"
1488 674664755118911488 "No data"
1489 668507509523615744 "No data"
1490 752932432744185856 "No data"
1491 668226093875376128 "No data"
1492 793271401113350145 False
1493 845397057150107648 False
1494 761745352076779520 False
1495 709198395643068416 "No data"
1496 698178924120031232 "No data"
1497 672272411274932228 "No data"
1498 737310737551491075 "No data"
1499 689143371370250240 "No data"
1500 752334515931054080 "No data"
1501 687102708889812993 "No data"
1502 832273440279240704 False
1503 749403093750648834 "No data"
1504 670073503555706880 "No data"
1505 724046343203856385 "No data"
1506 710658690886586372 "No data"
1507 890609185150312448 False
1508 681297372102656000 "No data"
1509 729463711119904772 "No data"
1510 674330906434379776 "No data"
1511 680206703334408192 "No data"
1512 671357843010908160 "No data"
1513 674024893172875264 "No data"
1514 667012601033924608 "No data"
1515 791406955684368384 False
1516 671744970634719232 "No data"
1517 847842811428974592 False
1518 672082170312290304 "No data"
1519 862831371563274240 False
1520 681340665377193984 "No data"
1521 817056546584727552 False
1522 678798276842360832 "No data"
1523 882992080364220416 False
1524 673662677122719744 "No data"
1525 852311364735569921 False
1526 676864501615042560 "No data"
1527 668631377374486528 "No data"
1528 676811746707918848 "No data"
1529 819924195358416896 False
1530 867774946302451713 False
1531 717537687239008257 "No data"
1532 691793053716221953 "No data"
1533 673697980713705472 "No data"
1534 675334060156301312 "No data"
1535 674042553264685056 "No data"
1536 735991953473572864 "No data"
1537 693629975228977152 "No data"
1538 890240255349198849 False
1539 815966073409433600 False
1540 756275833623502848 "No data"
1541 826204788643753985 False
1542 793500921481273345 False
1543 710272297844797440 "No data"
1544 718540630683709445 "No data"
1545 798585098161549313 True
1546 703041949650034688 "No data"
1547 748568946752774144 "No data"
1548 758474966123810816 "No data"
1549 863553081350529029 False
1550 705223444686888960 "No data"
1551 673715861853720576 "No data"
1552 743222593470234624 "No data"
1553 697482927769255936 "No data"
1554 680805554198020098 "No data"
1555 693647888581312512 "No data"
1556 670778058496974848 "No data"
1557 698907974262222848 "No data"
1558 712717840512598017 "No data"
1559 705786532653883392 "No data"
1560 719332531645071360 "No data"
1561 834086379323871233 False
1562 719367763014393856 "No data"
1563 671763349865160704 "No data"
1564 667435689202614272 "No data"
1565 671134062904504320 "No data"
1566 789314372632018944 False
1567 681579835668455424 "No data"
1568 683391852557561860 "No data"
1569 696894894812565505 "No data"
1570 825026590719483904 False
1571 775733305207554048 False
1572 781661882474196992 False
1573 684940049151070208 "No data"
1574 879492040517615616 False
1575 720775346191278080 "No data"
1576 666362758909284353 "No data"
1577 669353438988365824 "No data"
1578 872261713294495745 False
1579 673716320723169284 "No data"
1580 857062103051644929 True
1581 856288084350160898 False
1582 794205286408003585 False
1583 684914660081053696 "No data"
1584 794926597468000259 False
1585 864873206498414592 False
1586 666345417576210432 "No data"
1587 711363825979756544 "No data"
1588 749996283729883136 "No data"
1589 767500508068192258 False
1590 768855141948723200 False
1591 677328882937298944 "No data"
1592 725842289046749185 "No data"
1593 753039830821511168 "No data"
1594 770772759874076672 False
1595 678255464182861824 "No data"
1596 683462770029932544 "No data"
1597 675898130735476737 "No data"
1598 791672322847637504 False
1599 813187593374461952 False
1600 670427002554466305 "No data"
1601 770069151037685760 False
1602 669371483794317312 "No data"
1603 812747805718642688 "No data"
1604 697255105972801536 "No data"
1605 672538107540070400 "No data"
1606 760252756032651264 False
1607 792883833364439040 False
1608 866720684873056260 False
1609 683849932751646720 "No data"
1610 704819833553219584 "No data"
1611 708711088997666817 "No data"
1612 800855607700029440 True
1613 816336735214911488 False
1614 670374371102445568 "No data"
1615 758405701903519748 "No data"
1616 852189679701164033 False
1617 745422732645535745 "No data"
1618 675845657354215424 "No data"
1619 681281657291280384 "No data"
1620 865718153858494464 False
1621 785515384317313025 False
1622 679047485189439488 "No data"
1623 790581949425475584 False
1624 683498322573824003 "No data"
1625 674793399141146624 "No data"
1626 670444955656130560 "No data"
1627 778408200802557953 False
1628 684800227459624960 "No data"
1629 820013781606658049 True
1630 775364825476165632 False
1631 683111407806746624 "No data"
1632 818588835076603904 True
1633 773922284943896577 False
1634 694352839993344000 "No data"
1635 879862464715927552 False
1636 813812741911748608 False
1637 680085611152338944 "No data"
1638 669354382627049472 "No data"
1639 682003177596559360 "No data"
1640 752917284578922496 "No data"
1641 690728923253055490 "No data"
1642 812466873996607488 False
1643 813944609378369540 True
1644 680191257256136705 "No data"
1645 669327207240699904 "No data"
1646 768609597686943744 False
1647 876537666061221889 False
1648 674790488185167872 "No data"
1649 671166507850801152 "No data"
1650 670782429121134593 "No data"
1651 726828223124897792 "No data"
1652 694669722378485760 "No data"
1653 708356463048204288 "No data"
1654 683357973142474752 "No data"
1655 672609152938721280 "No data"
1656 785533386513321988 False
1657 754747087846248448 "No data"
1658 716730379797970944 "No data"
1659 670691627984359425 "No data"
1660 679777920601223168 "No data"
1661 677314812125323265 "No data"
1662 824025158776213504 False
1663 731156023742988288 "No data"
1664 751950017322246144 "No data"
1665 670832455012716544 "No data"
1666 763103485927849985 False
1667 686683045143953408 "No data"
1668 746056683365994496 "No data"
1669 680473011644985345 "No data"
1670 670797304698376195 "No data"
1671 675849018447167488 "No data"
1672 892177421306343426 False
1673 692752401762250755 "No data"
1674 703079050210877440 "No data"
1675 877611172832227328 True
1676 696490539101908992 "No data"
1677 712438159032893441 "No data"
1678 863062471531167744 False
1679 803380650405482500 False
1680 814578408554463233 True
1681 786729988674449408 True
1682 672169685991993344 "No data"
1683 707969809498152960 "No data"
1684 673700254269775872 "No data"
1685 717047459982213120 "No data"
1686 687826841265172480 "No data"
1687 748220828303695873 "No data"
1688 700847567345688576 "No data"
1689 867900495410671616 False
1690 863432100342583297 False
1691 705102439679201280 "No data"
1692 714141408463036416 "No data"
1693 872967104147763200 False
1694 667405339315146752 "No data"
1695 718613305783398402 "No data"
1696 868639477480148993 True
1697 729854734790754305 "No data"
1698 668297328638447616 "No data"
1699 701214700881756160 "No data"
1700 727286334147182592 "No data"
1701 866686824827068416 False
1702 760641137271070720 False
1703 799308762079035393 True
1704 686050296934563840 "No data"
1705 670815497391357952 "No data"
1706 711998809858043904 "No data"
1707 886267009285017600 False
1708 832769181346996225 True
1709 680913438424612864 "No data"
1710 786363235746385920 False
1711 733109485275860992 "No data"
1712 713177543487135744 "No data"
1713 695409464418041856 "No data"
1714 813910438903693312 False
1715 668986018524233728 "No data"
1716 690374419777196032 "No data"
1717 842163532590374912 False
1718 800188575492947969 True
1719 692905862751522816 "No data"
1720 873213775632977920 False
1721 812503143955202048 False
1722 687704180304273409 "No data"
1723 673612854080196609 "No data"
1724 670780561024270336 "No data"
1725 707776935007539200 "No data"
1726 668528771708952576 "No data"
1727 766693177336135680 False
1728 858471635011153920 False
1729 709852847387627521 "No data"
1730 719704490224398336 "No data"
1731 847617282490613760 False
1732 735256018284875776 "No data"
1733 747816857231626240 "No data"
1734 672231046314901505 "No data"
1735 802247111496568832 "No data"
1736 724049859469295616 "No data"
1737 674422304705744896 "No data"
1738 831309418084069378 False
1739 750719632563142656 "No data"
1740 718631497683582976 "No data"
1741 868622495443632128 False
1742 848690551926992896 False
1743 829374341691346946 False
1744 745314880350101504 "No data"
1745 726935089318363137 "No data"
1746 876838120628539392 False
1747 768554158521745409 True
1748 872668790621863937 "No data"
1749 710117014656950272 "No data"
1750 796080075804475393 False
1751 868552278524837888 False
1752 716080869887381504 "No data"
1753 891087950875897856 False
1754 824325613288833024 False
1755 853299958564483072 False
1756 670833812859932673 "No data"
1757 820314633777061888 False
1758 802265048156610565 False
1759 754449512966619136 "No data"
1760 671486386088865792 "No data"
1761 885528943205470208 False
1762 761292947749015552 False
1763 760290219849637889 False
1764 707021089608753152 "No data"
1765 691416866452082688 "No data"
1766 788908386943430656 False
1767 849412302885593088 False
1768 669972011175813120 "No data"
1769 710609963652087808 "No data"
1770 799063482566066176 False
1771 667544320556335104 "No data"
1772 888554962724278272 False
1773 762471784394268675 False
1774 813172488309972993 False
1775 857029823797047296 False
1776 710997087345876993 "No data"
1777 667174963120574464 "No data"
1778 671485057807351808 "No data"
1779 699088579889332224 "No data"
1780 776088319444877312 False
1781 841320156043304961 False
1782 675707330206547968 "No data"
1783 875097192612077568 False
1784 773308824254029826 False
1785 675531475945709568 "No data"
1786 789599242079838210 False
1787 667861340749471744 "No data"
1788 855851453814013952 False
1789 712668654853337088 "No data"
1790 666102155909144576 "No data"
1791 771004394259247104 True
1792 833826103416520705 False
1793 793962221541933056 False
1794 715360349751484417 "No data"
1795 679736210798047232 "No data"
1796 672980819271634944 "No data"
1797 689517482558820352 "No data"
1798 878404777348136964 True
1799 793135492858580992 False
1800 828372645993398273 False
1801 678675843183484930 "No data"
1802 672523490734551040 "No data"
1803 710153181850935296 "No data"
1804 791780927877898241 True
1805 756526248105566208 "No data"
1806 680176173301628928 "No data"
1807 877736472329191424 False
1808 840370681858686976 False
1809 735274964362878976 "No data"
1810 803321560782307329 True
1811 698355670425473025 "No data"
1812 684926975086034944 "No data"
1813 823939628516474880 False
1814 672488522314567680 "No data"
1815 805520635690676224 False
1816 766008592277377025 False
1817 810657578271330305 False
1818 752568224206688256 "No data"
1819 882627270321602560 False
1820 673656262056419329 "No data"
1821 695446424020918272 "No data"
1822 775842724423557120 False
1823 737826014890496000 "No data"
1824 808001312164028416 False
1825 725458796924002305 "No data"
1826 858860390427611136 True
1827 806576416489959424 False
1828 715220193576927233 "No data"
1829 691483041324204033 "No data"
1830 837820167694528512 False
1831 825829644528148480 False
1832 674019345211760640 "No data"
1833 700143752053182464 "No data"
1834 666454714377183233 "No data"
1835 669216679721873412 "No data"
1836 802952499103731712 False
1837 689623661272240129 "No data"
1838 681320187870711809 "No data"
1839 818627210458333184 False
1840 666437273139982337 "No data"
1841 821107785811234820 False
1842 668988183816871936 "No data"
1843 884562892145688576 False
1844 717841801130979328 "No data"
1845 674670581682434048 "No data"
1846 708130923141795840 "No data"
1847 861288531465048066 False
1848 839239871831150596 False
1849 670061506722140161 "No data"
1850 800859414831898624 False
1851 745074613265149952 "No data"
1852 832032802820481025 False
1853 740711788199743490 "No data"
1854 669363888236994561 "No data"
1855 748575535303884801 "No data"
1856 821407182352777218 False
1857 670290420111441920 "No data"
1858 794983741416415232 True
1859 668636665813057536 "No data"
1860 676588346097852417 "No data"
1861 708119489313951744 "No data"
1862 696713835009417216 "No data"
1863 689659372465688576 "No data"
1864 667915453470232577 "No data"
1865 715009755312439296 "No data"
1866 695095422348574720 "No data"
1867 777953400541634568 True
1868 804026241225523202 False
1869 666050758794694657 "No data"
1870 682059653698686977 "No data"
1871 745057283344719872 "No data"
1872 847971574464610304 True
1873 669375718304980992 "No data"
1874 691459709405118465 "No data"
1875 674468880899788800 "No data"
1876 671768281401958400 "No data"
1877 672964561327235073 "No data"
1878 695816827381944320 "No data"
1879 677644091929329666 "No data"
1880 718246886998687744 "No data"
1881 674307341513269249 "No data"
1882 754011816964026368 "No data"
1883 751830394383790080 "No data"
1884 673345638550134785 "No data"
1885 810254108431155201 False
1886 674372068062928900 "No data"
1887 806542213899489280 False
1888 667211855547486208 "No data"
1889 669000397445533696 "No data"
1890 686035780142297088 "No data"
1891 670783437142401025 "No data"
1892 836677758902222849 False
1893 871879754684805121 False
1894 713761197720473600 "No data"
1895 753026973505581056 "No data"
1896 855818117272018944 False
1897 804413760345620481 True
1898 833863086058651648 False
1899 699370870310113280 "No data"
1900 819015331746349057 True
1901 699423671849451520 "No data"
1902 817502432452313088 True
1903 697242256848379904 "No data"
1904 757354760399941633 "No data"
1905 789530877013393408 False
1906 689835978131935233 "No data"
1907 666649482315059201 "No data"
1908 666104133288665088 "No data"
1909 828708714936930305 False
1910 675146535592706048 "No data"
1911 878776093423087618 False
1912 674038233588723717 "No data"
1913 747204161125646336 "No data"
1914 667546741521195010 "No data"
1915 768596291618299904 False
1916 677187300187611136 "No data"
1917 828409743546925057 False
1918 720059472081784833 "No data"
1919 676606785097199616 "No data"
1920 758041019896193024 "No data"
1921 694356675654983680 "No data"
1922 676237365392908289 "No data"
1923 825876512159186944 False
1924 676430933382295552 "No data"
1925 813157409116065792 False
1926 760539183865880579 False
1927 714606013974974464 "No data"
1928 784183165795655680 False
1929 776477788987613185 False
1930 772114945936949249 False
1931 692187005137076224 "No data"
1932 668496999348633600 "No data"
1933 833124694597443584 False
1934 825120256414846976 True
1935 666421158376562688 "No data"
1936 797236660651966464 False
1937 784517518371221505 False
1938 743510151680958465 "No data"
1939 677961670166224897 "No data"
1940 805487436403003392 False
1941 670361874861563904 "No data"
1942 685315239903100929 "No data"
1943 692017291282812928 "No data"
1944 838085839343206401 False
1945 809920764300447744 False
1946 705475953783398401 "No data"
1947 818259473185828864 False
1948 693231807727280129 "No data"
1949 777621514455814149 False
1950 811627233043480576 False
1951 667495797102141441 "No data"
1952 786963064373534720 False
1953 884247878851493888 False
1954 743545585370791937 "No data"
1955 678278586130948096 "No data"
1956 793120401413079041 False
1957 680055455951884288 "No data"
1958 667177989038297088 "No data"
1959 774314403806253056 False
1960 814530161257443328 False
1961 751937170840121344 "No data"
1962 668567822092664832 "No data"
1963 707059547140169728 "No data"
1964 703611486317502464 "No data"
1965 679527802031484928 "No data"
1966 679158373988876288 "No data"
1967 679844490799091713 "No data"
1968 853760880890318849 False
1969 679862121895714818 "No data"
1970 880465832366813184 False
1971 751251247299190784 "No data"
1972 675534494439489536 "No data"
1973 785872687017132033 False
1974 848324959059550208 False
1975 669359674819481600 "No data"
1976 841077006473256960 False
1977 671347597085433856 "No data"
1978 675798442703122432 "No data"
1979 705898680587526145 "No data"
1980 740995100998766593 "No data"
1981 884441805382717440 False
1982 879674319642796034 "No data"
1983 821813639212650496 True
1984 766714921925144576 False
1985 724405726123311104 "No data"
1986 776249906839351296 True
1987 674743008475090944 "No data"
1988 831911600680497154 False
1989 854482394044301312 False
1990 778624900596654080 False
1991 735137028879360001 False
1992 819227688460238848 False
1993 838561493054533637 False
1994 670995969505435648 "No data"
1995 692423280028966913 "No data"
1996 668779399630725120 "No data"
1997 680970795137544192 "No data"
1998 728751179681943552 "No data"
1999 836397794269200385 True
2000 671533943490011136 "No data"
2001 807106840509214720 False
2002 851861385021730816 True
2003 762035686371364864 False
2004 684594889858887680 "No data"
2005 667065535570550784 "No data"
2006 666826780179869698 "No data"
2007 680583894916304897 "No data"
2008 720043174954147842 "No data"
2009 778027034220126208 False
2010 789268448748703744 False
2011 824663926340194305 False
2012 670433248821026816 "No data"
2013 672245253877968896 "No data"
2014 798697898615730177 True
2015 770743923962707968 "No data"
2016 676590572941893632 "No data"
2017 672614745925664768 "No data"
2018 707693576495472641 "No data"
2019 675003128568291329 "No data"
2020 679722016581222400 "No data"
2021 778396591732486144 True
2022 677716515794329600 "No data"
2023 786664955043049472 False
2024 715733265223708672 "No data"
2025 670468609693655041 "No data"
2026 749774190421639168 "No data"
2027 837471256429613056 False
2028 668955713004314625 "No data"
2029 684200372118904832 "No data"
2030 684225744407494656 "No data"
2031 673213039743795200 "No data"
2032 669571471778410496 "No data"
2033 667724302356258817 "No data"
2034 707377100785885184 "No data"
2035 673705679337693185 "No data"
2036 675781562965868544 "No data"
2037 679475951516934144 "No data"
2038 670838202509447168 "No data"
2039 713919462244790272 "No data"
2040 878316110768087041 True
2041 817908911860748288 False
2042 768193404517830656 False
2043 687818504314159109 "No data"
2044 673363615379013632 "No data"
2045 753398408988139520 "No data"
2046 840761248237133825 True
2047 805823200554876929 True
2048 667073648344346624 "No data"
2049 726887082820554753 "No data"
2050 788178268662984705 False
2051 702539513671897089 "No data"
2052 682429480204398592 "No data"
2053 832369877331693569 False
2054 738885046782832640 "No data"
2055 828376505180889089 False
2056 846514051647705089 False
2057 694183373896572928 "No data"
2058 796904159865868288 True
2059 719991154352222208 "No data"
2060 832088576586297345 False
2061 670046952931721218 "No data"
2062 689275259254616065 "No data"
2063 770093767776997377 True
2064 705442520700944385 "No data"
2065 691096613310316544 "No data"
2066 826476773533745153 False
2067 697596423848730625 "No data"
2068 667443425659232256 "No data"
2069 761227390836215808 False
2070 853639147608842240 False
2071 705970349788291072 "No data"
2072 829449946868879360 False
2073 671147085991960577 "No data"
2074 856330835276025856 True
2075 832757312314028032 False
2076 866094527597207552 True
2077 798628517273620480 True
2078 880221127280381952 False
2079 674999807681908736 "No data"
2080 670786190031921152 "No data"
2081 754120377874386944 "No data"
2082 735648611367784448 "No data"
2083 767191397493538821 False
2084 688519176466644993 "No data"
